CLI Config ID,Release Config ID,Firmware Type,Title,Flash Vendor,Flash Geometry,Flash Type,Flash Part Number,Package Type,Package Count,Package Density,Package Die Count,Raw Capacity,User Capacity,512 LBA Count,512 Plus DIF LBA Count,520 LBA Count,524 LBA Count,4096 LBA Count,4096 Plus DIF LBA Count,Non 512 Sector Size,RAISE ON,Version Demo,Version Release,Topology ID,SATA Speed,Write IOPs,Firmware Fuse(?),Industrial Features,CLI Build ID,Release Build ID,Valid Flag,Release Status,Firmware Worksheet,Parent Folder
C22949,22949,SF-2282-Gold,SF-2282-Gold 180GB Intel25 ccMLC TSOP 24xJS29F64G08ACME2,Intel,25,ccMLC,JS29F64G08ACME2,TSOP,24,64,5260371,192,180,351651888,0,0,0,0,0,0,True,MP2,MP2,4Q-2C-1D-3L,6,0,64512,0,PP-C00782,PP-R00782,1,External,Gold,SF-2281_Board
C22950,22950,SF-2282-Gold,SF-2282-Gold 240GB Intel25 ccMLC TSOP 32xJS29F64G08ACME2,Intel,25,ccMLC,JS29F64G08ACME2,TSOP,32,64,5260371,256,240,468862128,0,0,0,0,0,0,True,MP2,MP2,4Q-2C-1D-4L,6,0,64512,0,PP-C00783,PP-R00783,1,External,Gold,SF-2281_Board
C22951,22951,SF-2282-Gold,SF-2282-Gold 480GB Intel25 ccMLC TSOP 32xJS29F16B08CCME2,Intel,25,ccMLC,JS29F16B08CCME2,TSOP,32,128,5260356,512,480,937703088,0,0,0,0,0,0,True,MP2,MP2,4Q-4C-1D-4L,6,0,64512,0,PP-C00785,PP-R00785,1,External,Gold,SF-2281_Board
C22952,22952,SF-2282-Gold,SF-2282-Gold 180GB Micron25 MLC TSOP 24xMT29F64G08CBAAAWP,Micron,25,MLC,MT29F64G08CBAAAWP,TSOP,24,64,5260371,192,180,351651888,0,0,0,0,0,0,True,MP2,MP2,4Q-2C-1D-3L,6,0,64512,0,PP-C00855,PP-R00855,1,External,Gold,SF-2281_Board
C22953,22953,SF-2282-Gold,SF-2282-Gold 240GB Micron25 MLC TSOP 32xMT29F64G08CBAAAWP,Micron,25,MLC,MT29F64G08CBAAAWP,TSOP,32,64,5260371,256,240,468862128,0,0,0,0,0,0,True,MP2,MP2,4Q-2C-1D-4L,6,0,64512,0,PP-C00856,PP-R00856,1,External,Gold,SF-2281_Board
C22954,22954,SF-2282-Gold,SF-2282-Gold 480GB Micron25 MLC TSOP 32xMT29F128G08CFAAAWP,Micron,25,MLC,MT29F128G08CFAAAWP,TSOP,32,128,5260356,512,480,937703088,0,0,0,0,0,0,True,MP2,MP2,4Q-4C-1D-4L,6,0,64512,0,PP-C00857,PP-R00857,1,External,Gold,SF-2281_Board
C22955,22955,SF-2282-Gold,SF-2282-Gold 180GB Micron25 MLC TSOP 24xMT29F64G08CBAABWP,Micron,25,MLC,MT29F64G08CBAABWP,TSOP,24,64,5260371,192,180,351651888,0,0,0,0,0,0,True,MP2,MP2,4Q-2C-1D-3L,6,0,64512,0,PP-C00858,PP-R00858,1,External,Gold,SF-2281_Board
C22956,22956,SF-2282-Gold,SF-2282-Gold 240GB Micron25 MLC TSOP 32xMT29F64G08CBAABWP,Micron,25,MLC,MT29F64G08CBAABWP,TSOP,32,64,5260371,256,240,468862128,0,0,0,0,0,0,True,MP2,MP2,4Q-2C-1D-4L,6,0,64512,0,PP-C00859,PP-R00859,1,External,Gold,SF-2281_Board
C22957,22957,SF-2282-Gold,SF-2282-Gold 480GB Micron25 MLC TSOP 32xMT29F128G08CFAABWP,Micron,25,MLC,MT29F128G08CFAABWP,TSOP,32,128,5260356,512,480,937703088,0,0,0,0,0,0,True,MP2,MP2,4Q-4C-1D-4L,6,0,64512,0,PP-C00860,PP-R00860,1,External,Gold,SF-2281_Board
C22958,22958,SF-2282-Python,SF-2282-Python 500.2GB Toshiba32 hMLC BGA 16xTH58TAG8D2FBA89 (RAISE OFF),Toshiba,32,hMLC,TH58TAG8D2FBA89,BGA,16,256,5260344,512,500,977105060,0,0,0,0,0,0,False,MP2,TBD,4Q-4C-2D-4L,6,0,64512,0,PP-C00909,PP-R00909,1,External,Toshiba,SF-2282_Board
C22959,22959,SF-2281-Toshiba,SF-2281-Toshiba 128GB Toshiba32 hMLC BGA 8xTH58TAG7D2FBA89 (RAISE OFF),Toshiba,32,hMLC,TH58TAG7D2FBA89,BGA,8,128,5260369,128,128,250069680,0,0,0,0,0,0,False,MP2,TBD,2Q-4C-1D-4L,6,0,64512,0,PP-C01120,PP-R01120,1,External,Toshiba,SF-2281_Board
C22960,22960,SF-2281-Toshiba,SF-2281-Toshiba 256GB Toshiba32 hMLC BGA 16xTH58TAG7D2FBA89 (RAISE OFF),Toshiba,32,hMLC,TH58TAG7D2FBA89,BGA,16,128,5260369,256,256,500118192,0,0,0,0,0,0,False,MP2,TBD,2Q-8C-1D-4L,6,0,64512,0,PP-C01121,PP-R01121,1,External,Toshiba,SF-2281_Board
C22961,22961,SF-2281-Toshiba,SF-2281-Toshiba 256GB Toshiba32 hMLC BGA 8xTH58TAG8D2FBA89 (RAISE OFF),Toshiba,32,hMLC,TH58TAG8D2FBA89,BGA,8,256,5260344,256,256,500118192,0,0,0,0,0,0,False,MP2,TBD,2Q-4C-2D-4L,6,0,64512,0,PP-C01122,PP-R01122,1,External,Toshiba,SF-2281_Board
C22962,22962,SF-2282-Toshiba,SF-2282-Toshiba 512GB Toshiba32 hMLC BGA 16xTH58TAG8D2FBA89 (RAISE OFF),Toshiba,32,hMLC,TH58TAG8D2FBA89,BGA,8,256,5260344,512,512,1000215216,0,0,0,0,0,0,False,MP2,TBD,4Q-4C-2D-4L,6,0,64512,0,PP-C01123,PP-R01123,1,External,Toshiba,SF-2282_Board
C22963,22963,SF-2282-Gold,SF-2282-Gold 45GB Toshiba32 SLC BGA 12xTH58TAG5S2FBA49,Toshiba,32,SLC,TH58TAG5S2FBA49,BGA,12,32,5260356,48,45,87928848,0,0,0,0,0,0,True,MP2,MP2,4Q-2C-1D-3L,6,0,64512,0,PP-C00874,PP-R00874,1,External,Gold,SF-2281_Board
C22964,22964,SF-2282-Gold,SF-2282-Gold 90GB Toshiba32 SLC BGA 12xTH58TAG6S2FBA89,Toshiba,32,SLC,TH58TAG6S2FBA89,BGA,12,64,5260369,96,90,175836528,0,0,0,0,0,0,True,MP2,MP2,4Q-4C-1D-3L,6,0,64512,0,PP-C00873,PP-R00873,1,External,Gold,SF-2281_Board
C22965,22965,SF-2281-Python,SF-2281-Python 60.6GB Toshiba24 MLC BGA 4xTH58TEG7D2HBA4C (RAISE OFF),Toshiba,24,MLC,TH58TEG7D2HBA4C,BGA,4,128,5260356,64,60,118489088,0,0,0,0,0,0,False,MP3,MP3,2Q-1C-1D-4L,6,0,64512,0,PP-C00910,PP-R00910,1,External,Toshiba,SF-2281_Board
C22966,22966,SF-2281-Python,SF-2281-Python 121.3GB Toshiba24 MLC BGA 8xTH58TEG7D2HBA4C (RAISE OFF),Toshiba,24,MLC,TH58TEG7D2HBA4C,BGA,8,128,5260356,128,121,236978176,0,0,0,0,0,0,False,MP3,MP3,2Q-2C-1D-4L,6,0,64512,0,PP-C00911,PP-R00911,1,External,Toshiba,SF-2281_Board
C22967,22967,SF-2281-Python,SF-2281-Python 250.9GB Toshiba24 MLC BGA 16xTH58TEG7D2HBA4C (RAISE OFF),Toshiba,24,MLC,TH58TEG7D2HBA4C,BGA,16,128,5260356,256,250,490234752,0,0,0,0,0,0,False,MP3,MP3,2Q-4C-1D-4L-S,6,0,64512,0,PP-C00912,PP-R00912,1,External,Toshiba,SF-2281_Board
C22968,22968,SF-2281-Python,SF-2281-Python 121.3GB Toshiba24 MLC BGA 4xTH58TEG8D2HBA8C (RAISE OFF),Toshiba,24,MLC,TH58TEG8D2HBA8C,BGA,4,256,5260369,128,121,236978176,0,0,0,0,0,0,False,MP3,MP3,2Q-2C-1D-4L,6,0,64512,0,PP-C00913,PP-R00913,1,External,Toshiba,SF-2281_Board
C22969,22969,SF-2281-Python,SF-2281-Python 250.9GB Toshiba24 MLC BGA 8xTH58TEG8D2HBA8C (RAISE OFF),Toshiba,24,MLC,TH58TEG8D2HBA8C,BGA,8,256,5260369,256,250,490234752,0,0,0,0,0,0,False,MP3,MP3,2Q-4C-1D-4L,6,0,64512,0,PP-C00914,PP-R00914,1,External,Toshiba,SF-2281_Board
C22970,22970,SF-2281-Python,SF-2281-Python 375.1GB Toshiba24 MLC BGA 12xTH58TEG8D2HBA8C (RAISE OFF),Toshiba,24,MLC,TH58TEG8D2HBA8C,BGA,12,256,5260369,384,375,732828796,0,0,0,0,0,0,False,MP3,MP3,2Q-8C-1D-3L,6,0,64512,0,PP-C00916,PP-R00916,1,External,Toshiba,SF-2281_Board
C22971,22971,SF-2281-Python,SF-2281-Python 500.2GB Toshiba24 MLC BGA 16xTH58TEG8D2HBA8C (RAISE OFF),Toshiba,24,MLC,TH58TEG8D2HBA8C,BGA,16,256,5260369,512,500,977105060,0,0,0,0,0,0,False,MP3,MP3,2Q-8C-1D-4L,6,0,64512,0,PP-C00915,PP-R00915,1,External,Toshiba,SF-2281_Board
C22972,22972,SF-2281-Python,SF-2281-Python 250.9GB Toshiba24 MLC BGA 4xTH58TEG9D2HBA89 (RAISE OFF),Toshiba,24,MLC,TH58TEG9D2HBA89,BGA,4,512,5260344,256,250,490234752,0,0,0,0,0,0,False,MP3,MP3,2Q-2C-2D-4L,6,0,64512,0,PP-C00917,PP-R00917,1,External,Toshiba,SF-2281_Board
C22973,22973,SF-2281-Python,SF-2281-Python 375.1GB Toshiba24 MLC BGA 6xTH58TEG9D2HBA89 (RAISE OFF),Toshiba,24,MLC,TH58TEG9D2HBA89,BGA,6,512,5260344,384,375,732828796,0,0,0,0,0,0,False,MP3,MP3,2Q-4C-2D-3L,6,0,64512,0,PP-C00919,PP-R00919,1,External,Toshiba,SF-2281_Board
C22974,22974,SF-2281-Python,SF-2281-Python 500.2GB Toshiba24 MLC BGA 8xTH58TEG9D2HBA89 (RAISE OFF),Toshiba,24,MLC,TH58TEG9D2HBA89,BGA,8,512,5260344,512,500,977105060,0,0,0,0,0,0,False,MP3,MP3,2Q-4C-2D-4L,6,0,64512,0,PP-C00918,PP-R00918,1,External,Toshiba,SF-2281_Board
C22975,22975,SF-2281-Python,SF-2281-Python 187.6GB Toshiba24 MLC BGA 12xTH58TEG7D2HBA4C (RAISE OFF),Toshiba,24,MLC,TH58TEG7D2HBA4C,BGA,12,128,5260356,192,187,366414298,0,0,0,0,0,0,False,MP3,MP3,2Q-4C-1D-3L-S,6,0,64512,0,PP-C00920,PP-R00920,1,External,Toshiba,SF-2281_Board
C22976,22976,SF-2281-Python,SF-2281-Python 187.6GB Toshiba24 MLC BGA 6xTH58TEG8D2HBA8C (RAISE OFF),Toshiba,24,MLC,TH58TEG8D2HBA8C,BGA,6,256,5260369,192,187,366414298,0,0,0,0,0,0,False,MP3,MP3,2Q-4C-1D-3L,6,0,64512,0,PP-C00921,PP-R00921,1,External,Toshiba,SF-2281_Board
C22977,22977,SF-2281-Gold,SF-2281-Gold 240GB Intel25nm MLC BGA 4xX29F64G083AME1,Intel,25,MLC,X29F64G083AME1,BGA,4,512,5260344,256,240,468862128,0,0,0,0,0,0,True,MP3,TBD,2Q-2C-2D-4L,6,0,64512,0,PP-C00922,PP-R00922,1,External,Adata,SF-2281_Board
C22978,22978,SF-2281-Gold,SF-2281-Gold 120GB SanDisk24 MLC LGA 4xSDZNPQCHE ,SanDisk,24,MLC,SDZNPQCHE,LGA,4,256,5260369,128,120,234441648,0,0,0,0,0,0,True,MP1p3,MP3,2Q-2C-1D-4L,6,0,64512,0,PP-C00937,PP-R00937,1,External,GoldSanDisk,SF-2281_Board
C22979,22979,SF-2281-Gold,SF-2281-Gold 180GB SanDisk24 MLC LGA 6xSDZNPQCHE ,SanDisk,24,MLC,SDZNPQCHE,LGA,6,256,5260369,192,180,351651888,0,0,0,0,0,0,True,MP1p3,MP3,2Q-4C-1D-3L,6,0,64512,0,PP-C00932,PP-R00932,1,External,GoldSanDisk,SF-2281_Board
C22980,22980,SF-2281-Gold,SF-2281-Gold 240GB SanDisk24 MLC LGA 8xSDZNPQCHE ,SanDisk,24,MLC,SDZNPQCHE,LGA,8,256,5260369,256,240,468862128,0,0,0,0,0,0,True,MP1p3,MP3,2Q-4C-1D-4L,6,0,64512,0,PP-C00931,PP-R00931,1,External,GoldSanDisk,SF-2281_Board
C22981,22981,SF-2281-Gold,SF-2281-Gold 360GB SanDisk24 MLC LGA 12xSDZNPQCHE ,SanDisk,24,MLC,SDZNPQCHE,LGA,12,256,5260369,384,360,703282608,0,0,0,0,0,0,True,MP1p3,MP3,2Q-8C-1D-3L,6,0,64512,0,PP-C00940,PP-R00940,1,External,GoldSanDisk,SF-2281_Board
C22982,22982,SF-2281-Gold,SF-2281-Gold 480GB SanDisk24 MLC LGA 16xSDZNPQCHE ,SanDisk,24,MLC,SDZNPQCHE,LGA,16,256,5260369,512,480,937703088,0,0,0,0,0,0,True,MP1p3,MP3,2Q-8C-1D-4L,6,0,64512,0,PP-C00939,PP-R00939,1,External,GoldSanDisk,SF-2281_Board
C22983,22983,SF-2281-KC,SF-2281-KC 64GB Intel25 MLC TSOP 8xJS29F64G08ACME3 (RAISE OFF),Intel,25,MLC,JS29F64G08ACME3,TSOP,8,64,5260371,64,64,125045424,0,0,0,0,0,0,False,MP1p3,MP3,2Q-1C-1D-4L,6,0,64512,0,PP-C00946,PP-R00946,1,External,Kingston,SF-2281_Board
C22984,22984,SF-2281-KC,SF-2281-KC 96GB Intel25 MLC TSOP 12xJS29F64G08ACME3 (RAISE OFF),Intel,25,MLC,JS29F64G08ACME3,TSOP,12,64,5260371,96,96,187557552,0,0,0,0,0,0,False,MP1p3,MP3,2Q-2C-1D-3L-S,6,0,64512,0,PP-C00947,PP-R00947,1,External,Kingston,SF-2281_Board
C22985,22985,SF-2281-KC,SF-2281-KC 96GB Intel25 MLC TSOP 6xJS29F16B08CCME3 (RAISE OFF),Intel,25,MLC,JS29F16B08CCME3,TSOP,6,128,5260356,96,96,187557552,0,0,0,0,0,0,False,MP1p3,MP3,2Q-2C-1D-3L,6,0,64512,0,PP-C00953,PP-R00953,1,External,Kingston,SF-2281_Board
C22986,22986,SF-2281-KC,SF-2281-KC 120GB Intel25 MLC TSOP 16xJS29F64G08ACME3,Intel,25,MLC,JS29F64G08ACME3,TSOP,16,64,5260371,128,120,234441648,0,0,0,0,0,0,True,MP1p3,MP3,2Q-2C-1D-4L-S,6,0,64512,0,PP-C00948,PP-R00948,1,External,Kingston,SF-2281_Board
C22987,22987,SF-2281-KC,SF-2281-KC 120GB Intel25 MLC TSOP 8xJS29F16B08CCME3,Intel,25,MLC,JS29F16B08CCME3,TSOP,8,128,5260356,128,120,234441648,0,0,0,0,0,0,True,MP1p3,MP3,2Q-2C-1D-4L,6,0,64512,0,PP-C00949,PP-R00949,1,External,Kingston,SF-2281_Board
C22988,22988,SF-2281-KC,SF-2281-KC 240GB Intel25 MLC TSOP 16xJS29F16B08CCME3,Intel,25,MLC,JS29F16B08CCME3,TSOP,16,128,5260356,256,240,468862128,0,0,0,0,0,0,True,MP1p3,MP3,2Q-4C-1D-4L-S,6,0,64512,0,PP-C00950,PP-R00950,1,External,Kingston,SF-2281_Board
C22989,22989,SF-2281-KC,SF-2281-KC 240GB Intel25 MLC TSOP 8xJS29F32B08JCME3,Intel,25,MLC,JS29F32B08JCME3,TSOP,8,256,5260369,256,240,468862128,0,0,0,0,0,0,True,MP1p3,MP3,2Q-4C-1D-4L,6,0,64512,0,PP-C00951,PP-R00951,1,External,Kingston,SF-2281_Board
C22990,22990,SF-2281-KC,SF-2281-KC 480GB Intel25 MLC TSOP 16xJS29F32B08JCME3,Intel,25,MLC,JS29F32B08JCME3,TSOP,16,256,5260369,512,480,937703088,0,0,0,0,0,0,True,MP1p3,MP3,2Q-8C-1D-4L,6,0,64512,0,PP-C00952,PP-R00952,1,External,Kingston,SF-2281_Board
C22991,22991,SF-2281-Gold-Intel,SF-2281-Gold-Intel 60GB Intel20 SLC TSOP 8xPF29F64G08CCNF2,Intel,20,SLC,PF29F64G08CCNF2,TSOP,8,64,5260356,64,60,117231408,0,0,0,0,0,0,True,MP2,KCMP,2Q-2C-1D-4L,6,0,64512,0,PP-C00954,PP-R00954,1,External,Intel,SF-2281_Board
C22992,22992,SF-2281-Gold-Intel,SF-2281-Gold-Intel 120GB Intel20 SLC TSOP 8xPF29F16B08JCNF2,Intel,20,SLC,PF29F16B08JCNF2,TSOP,8,128,5260369,128,120,234441648,0,0,0,0,0,0,True,MP2,KCMP,2Q-4C-1D-4L,6,0,64512,0,PP-C00955,PP-R00955,1,External,Intel,SF-2281_Board
C22993,22993,SF-2281-Gold,SF-2281-Gold 120GB Intel25 ccMLC TSOP 8xJS29F16B08CCME2,Intel,25,ccMLC,JS29F16B08CCME2,TSOP,8,128,5260356,128,120,234441648,0,0,0,0,0,0,True,MP1,MP1,2Q-2C-1D-4L,6,0,64512,0,PP-C00957,PP-R00957,1,External,Adata,SF-2281_Board
C22994,22994,SF-2281-Gold,SF-2281-Gold 120GB Hynix26 MLC BGA 8xH27QDG8VEBIR,Hynix,26,MLC,H27QDG8VEBIR,BGA,8,128,5260369,128,120,234441648,0,0,0,0,0,0,True,TBD,MP3,2Q-4C-1D-4L,6,0,64512,0,PP-C00717,PP-R00717,1,External,Gold,SF-2281_Board
C22995,22995,SF-2281-Gold,SF-2281-Gold 240GB Hynix26 MLC BGA 8xH27QEG8YEBJR,Hynix,26,MLC,H27QEG8YEBJR,BGA,8,256,5260344,256,240,468862128,0,0,0,0,0,0,True,TBD,MP3,2Q-4C-2D-4L,6,0,64512,0,PP-C00778,PP-R00778,1,External,Gold,SF-2281_Board
C22996,22996,SF-2281-Gold,SF-2281-Gold 240GB Hynix26 MLC BGA 16xH27QDG8VEBIR,Hynix,26,MLC,H27QDG8VEBIR,BGA,16,128,5260369,256,240,468862128,0,0,0,0,0,0,True,TBD,MP3,2Q-8C-1D-4L,6,0,64512,0,PP-C00718,PP-R00718,1,External,Gold,SF-2281_Board
C22997,22997,SF-2281-Gold,SF-2281-Gold 64GB Hynix26 MLC BGA 4xH27QDG8VEBIR (RAISE OFF),Hynix,26,MLC,H27QDG8VEBIR,BGA,4,128,5260369,64,64,125045424,0,0,0,0,0,0,False,TBD,MP3,2Q-2C-1D-4L,6,0,64512,0,PP-C00852,PP-R00852,1,External,Gold,SF-2281_Board
C22998,22998,SF-2281-Gold,SF-2281-Gold 128GB Hynix26 MLC BGA 4xH27QEG8YEBJR (RAISE OFF),Hynix,26,MLC,H27QEG8YEBJR,BGA,4,256,5260344,128,128,250069680,0,0,0,0,0,0,False,TBD,MP3,2Q-2C-2D-4L,6,0,64512,0,PP-C00853,PP-R00853,1,External,Gold,SF-2281_Board
C22999,22999,SF-2281-Gold,SF-2281-Gold 60GB Hynix26 MLC BGA 4xH27QDG8VEBIR,Hynix,26,MLC,H27QDG8VEBIR,BGA,4,128,5260369,64,60,117231408,0,0,0,0,0,0,True,TBD,MP3,2Q-2C-1D-4L,6,0,64512,0,PP-C00852,PP-R00852,1,External,Gold,SF-2281_Board
C23001,23001,SF-2382,SF-2382 30GB Samsung32 SLC BGA 8xK9KBGD8U1M-HCB0,Samsung,32,SLC,K9KBGD8U1M-HCB0,BGA,8,32,5260356,32,30,58626288,0,0,0,0,0,0,True,MP1p1,TBD,2Q-2C-1D-4L,6,20000,63488,1,PP-C00815,PP-R00815,1,External,Universal,SF-2382_Board
C23002,23002,SF-2382,SF-2382 60GB Samsung32 SLC BGA 16xK9KBGD8U1M-HCB0,Samsung,32,SLC,K9KBGD8U1M-HCB0,BGA,16,32,5260356,64,60,117231408,0,0,0,0,0,0,True,MP1p1,TBD,4Q-2C-1D-4L,6,20000,63488,1,PP-C00816,PP-R00816,1,External,Universal,SF-2382_Board
C23003,23003,SF-2382,SF-2382 60GB Samsung32 SLC BGA 8xK9WCGD8U5M-HCB0,Samsung,32,SLC,K9WCGD8U5M-HCB0,BGA,8,64,5260369,64,60,117231408,0,0,0,0,0,0,True,MP1p1,TBD,2Q-4C-1D-4L,6,20000,63488,1,PP-C00817,PP-R00817,1,External,Universal,SF-2382_Board
C23004,23004,SF-2382,SF-2382 120GB Samsung32 SLC BGA 16xK9WCGD8U5M-HCB0,Samsung,32,SLC,K9WCGD8U5M-HCB0,BGA,16,64,5260369,128,120,234441648,0,0,0,0,0,0,True,MP1p1,TBD,4Q-4C-1D-4L,6,20000,63488,1,PP-C00818,PP-R00818,1,External,Universal,SF-2382_Board
C23005,23005,SF-2382,SF-2382 240GB Samsung32 SLC BGA 16xK9QDGD8U5M-HCB0,Samsung,32,SLC,K9QDGD8U5M-HCB0,BGA,16,128,5260344,256,240,468862128,0,0,0,0,0,0,True,MP1p1,TBD,4Q-4C-2D-4L,6,20000,63488,1,PP-C00837,PP-R00837,1,External,Universal,SF-2382_Board
C23006,23006,SF-2382,SF-2382 120GB Micron34 eMLC BGA 8xMT29E128G08CMCBBH2,Micron,34,eMLC,MT29E128G08CMCBBH2,BGA,8,128,5260369,128,120,234441648,0,0,0,0,0,0,True,MP2,TBD,2Q-4C-1D-4L,6,20000,63488,1,PP-C00875,PP-R00875,1,External,Universal,SF-2382_Board
C23008,23008,SF-2382,SF-2382 60GB Micron34 eMLC BGA 4xMT29E128G08CMCBBH2,Micron,34,eMLC,MT29E128G08CMCBBH2,BGA,4,128,5260369,64,60,117231408,0,0,0,0,0,0,True,MP2,TBD,2Q-2C-1D-4L,6,20000,63488,1,PP-C00942,PP-R00942,1,External,Universal,SF-2382_Board
C23011,23011,SF-2382,SF-2382 240GB Micron34 eMLC BGA 16xMT29E128G08CMCBBH2,Micron,34,eMLC,MT29E128G08CMCBBH2,BGA,16,128,5260369,256,240,468862128,0,0,0,0,0,0,True,MP2,TBD,4Q-4C-1D-4L,6,20000,63488,1,PP-C00945,PP-R00945,1,External,Universal,SF-2382_Board
C23012,23012,SF-2382,SF-2382 32GB Samsung32 SLC BGA 8xK9KBGD8U1M-HCB0 (RAISE OFF),Samsung,32,SLC,K9KBGD8U1M-HCB0,BGA,8,32,5260356,32,32,62533296,0,0,0,0,0,0,False,MP3,TBD,2Q-2C-1D-4L,6,20000,63488,1,PP-C00815,PP-R00815,1,External,Universal,SF-2382_Board
C23013,23013,SF-2382,SF-2382 64GB Samsung32 SLC BGA 16xK9KBGD8U1M-HCB0 (RAISE OFF),Samsung,32,SLC,K9KBGD8U1M-HCB0,BGA,16,32,5260356,64,64,125045424,0,0,0,0,0,0,False,MP3,TBD,4Q-2C-1D-4L,6,20000,63488,1,PP-C00816,PP-R00816,1,External,Universal,SF-2382_Board
C23014,23014,SF-2382,SF-2382 64GB Samsung32 SLC BGA 8xK9WCGD8U5M-HCB0 (RAISE OFF),Samsung,32,SLC,K9WCGD8U5M-HCB0,BGA,8,64,5260369,64,64,125045424,0,0,0,0,0,0,False,MP3,TBD,2Q-4C-1D-4L,6,20000,63488,1,PP-C00817,PP-R00817,1,External,Universal,SF-2382_Board
C23015,23015,SF-2382,SF-2382 128GB Samsung32 SLC BGA 16xK9WCGD8U5M-HCB0 (RAISE OFF),Samsung,32,SLC,K9WCGD8U5M-HCB0,BGA,16,64,5260369,128,128,250069680,0,0,0,0,0,0,False,MP3,TBD,4Q-4C-1D-4L,6,20000,63488,1,PP-C00818,PP-R00818,1,External,Universal,SF-2382_Board
C23016,23016,SF-2382,SF-2382 256GB Samsung32 SLC BGA 16xK9QDGD8U5M-HCB0 (RAISE OFF),Samsung,32,SLC,K9QDGD8U5M-HCB0,BGA,16,128,5260344,256,256,500118192,0,0,0,0,0,0,False,MP3,TBD,4Q-4C-2D-4L,6,20000,63488,1,PP-C00837,PP-R00837,1,External,Universal,SF-2382_Board
C23017,23017,SF-2382,SF-2382 64GB Micron25 MLC BGA 8xMT29F64G08CBCABH1 (RAISE OFF),Micron,25,MLC,MT29F64G08CBCABH1,BGA,8,64,5260371,64,64,125045424,0,0,0,0,0,0,False,MP3,MP3,2Q-1C-1D-4L,6,20000,63488,1,PP-C01214,PP-R01214,1,External,Universal,SF-2382_Board
C23018,23018,SF-2382,SF-2382 120GB Micron25 MLC TSOP 16xMT29F64G08CBAAAWP,Micron,25,MLC,MT29F64G08CBAAAWP,TSOP,16,64,5260371,128,120,234441648,0,0,0,0,0,0,True,MP3,MP3,4Q-1C-1D-4L,6,20000,63488,1,PP-C01240,PP-R01240,1,External,Universal,SF-2382_Board
C23019,23019,SF-2382,SF-2382 240GB Micron25 MLC TSOP 16xMT29F128G08CFAAAWP,Micron,25,MLC,MT29F128G08CFAAAWP,TSOP,16,128,5260356,256,240,468862128,0,0,0,0,0,0,True,MP3,MP3,4Q-2C-1D-4L,6,20000,63488,1,PP-C01241,PP-R01241,1,External,Universal,SF-2382_Board
C23020,23020,SF-2382,SF-2382 480GB Micron25 MLC TSOP 16xMT29F256G08CJAAAWP,Micron,25,MLC,MT29F256G08CJAAAWP,TSOP,16,256,5260369,512,480,937703088,0,0,0,0,0,0,True,MP3,MP3,4Q-2C-2D-4L,6,20000,63488,1,PP-C01242,PP-R01242,1,External,Universal,SF-2382_Board
C23021,23021,SF-2382,SF-2382 480GB Micron25 MLC BGA 16xMT29F256G08CMCABH2,Micron,25,MLC,MT29F256G08CMCABH2,BGA,16,256,5260369,512,480,937703088,0,0,0,0,0,0,True,MP3,MP3,4Q-4C-1D-4L,6,20000,63488,1,PP-C01246,PP-R01246,1,External,Universal,SF-2382_Board
C23022,23022,SF-2382,SF-2382 480GB Micron25 MLC BGA 8xMT29F512G08CUCABH3,Micron,25,MLC,MT29F512G08CUCABH3,BGA,8,512,5260344,512,480,937703088,0,0,0,0,0,0,True,MP3,MP3,2Q-4C-2D-4L,6,20000,63488,1,PP-C01247,PP-R01247,1,External,Universal,SF-2382_Board
C23023,23023,SF-2382,SF-2382 400GB Micron34 eMLC BGA 16xMT29E256G08CUCBBH3,Micron,34,eMLC,MT29E256G08CUCBBH3,BGA,16,256,5260344,512,400,781422768,0,0,0,0,0,0,True,MP3,MP3,4Q-4C-2D-4L,6,20000,63488,1,PP-C01248,PP-R01248,1,External,Universal,SF-2382_Board
C23024,23024,SF-2382,SF-2382 120GB Samsung32 SLC BGA 8xK9QDGD8U5M-HCB0,Samsung,32,SLC,K9QDGD8U5M-HCB0,BGA,8,128,5260344,128,120,234441648,0,0,0,0,0,0,True,MP3,MP3,2Q-4C-2D-4L,6,20000,63488,1,PP-C01272,PP-R01272,1,External,Universal,SF-2382_Board
C23025,23025,SF-2382,SF-2382 240GB Micron25 MLC BGA 8xMT29F256G08CMCABH2,Micron,25,MLC,MT29F256G08CMCABH2,BGA,8,256,5260369,256,240,468862128,0,0,0,0,0,0,True,MP3,MP3,2Q-4C-1D-4L,6,20000,63488,1,PP-C01273,PP-R01273,1,External,Universal,SF-2382_Board
C23026,23026,SF-2382,SF-2382 360GB Micron25 MLC BGA 12xMT29F256G08CMCABH2,Micron,25,MLC,MT29F256G08CMCABH2,BGA,12,256,5260369,384,360,703282608,0,0,0,0,0,0,True,MP3,MP3,4Q-4C-1D-3L,6,20000,63488,1,PP-C01274,PP-R01274,1,External,Universal,SF-2382_Board
C23027,23027,SF-2382,SF-2382 55GB Micron25 eMLC BGA 2xMT29E256G08CMCABJ1,Micron,25,eMLC,MT29E256G08CMCABJ1,BGA,2,256,5260369,64,55,107463888,0,0,0,0,0,0,True,TBD,TBD,1Q-2C-1D-4L,6,20000,63488,1,PP-C01316,PP-R01316,1,External,Universal,SF-2382_Board
